pmid,g2p_id
28716242,G2P01390
28716275,G2P01055
28717661,G2P00172;G2P00399;G2P00906
28717667,G2P00590
28719049,G2P01401
28720532,G2P02974
28721594,G2P00828
28721938,G2P00594
28725328,G2P00235
28726039,G2P00568
28726533,G2P00322
28728837,G2P01110
28730607,G2P00129;G2P00388
28734458,G2P00699
28735128,G2P00410
28736618,G2P02860
28737584,G2P03754;G2P01394
28738334,G2P02870
28738883,G2P01348
28739045,G2P00015;G2P00289
28739201,G2P00365;G2P01033;G2P00795;G2P02845;G2P01438
28739864,G2P01042
28740483,G2P01177
28741757,G2P01397;G2P00045
28743110,G2P00276
28744936,G2P01773
28748388,G2P03560
28748650,G2P00812
28752061,G2P00156
28752220,G2P00122
28754201,G2P00275
28754557,G2P01506;G2P00950
28755184,G2P00934
28755359,G2P01539
28758032,G2P01234;G2P00209
28758091,G2P00271
28759179,G2P01013
28762477,G2P00649
28765568,G2P00236
28766502,G2P01408
28766925,G2P00551
28767187,G2P00410
28768581,G2P03310
28769756,G2P03049
28770129,G2P00473
28771243,G2P02786
28771707,G2P02651
28771897,G2P01894
28774669,G2P00413
28777931,G2P02215
28778789,G2P02859
28779752,G2P00979;G2P03176
28781846,G2P00451
28785766,G2P00484
28787087,G2P00222
28791129,G2P00981
28793284,G2P00738;G2P00458
28794131,G2P01908
28794905,G2P00974
28794915,G2P00949
28794992,G2P01143
28800606,G2P01303;G2P00881
28802248,G2P01294
28803818,G2P00301
28804623,G2P01570
28804758,G2P02999
28805615,G2P01401
28805828,G2P02386;G2P02818;G2P02821
28806457,G2P01597
28807869,G2P00660
28808903,G2P00398
28810924,G2P00021
28812460,G2P01507
28813086,G2P01621
28814329,G2P00842
28814539,G2P00658
28815563,G2P00990
28815891,G2P01063
28815928,G2P00381
28815954,G2P00581
28818555,G2P03176
28820180,G2P00021
28820737,G2P00434
28821295,G2P00544
28824061,G2P01408
28827486,G2P01200
28832001,G2P00566
28832565,G2P01112;G2P02859;G2P03141
28833506,G2P00872
28834584,G2P00959
28837158,G2P00251
28840995,G2P00550
28841002,G2P01588
28842232,G2P00410
28842795,G2P01641
28843771,G2P00505
28844463,G2P00860
28847661,G2P01013;G2P03125
28848059,G2P00485
28849415,G2P01427
28851325,G2P01018
28852708,G2P01133
28853052,G2P00553
28854511,G2P00355
28855715,G2P00391
28856578,G2P01574
28863001,G2P01077
28863211,G2P00161
28864673,G2P02773
28866069,G2P01664
28866611,G2P03021
28867399,G2P00229
28867931,G2P01234
28868593,G2P00587
28870493,G2P00385
28870597,G2P02859
28875069,G2P01337
28875337,G2P01349;G2P01105;G2P00439
28878609,G2P00238
28878664,G2P00346
28879554,G2P01219
28879700,G2P00507
28880996,G2P00033;G2P01716
28884880,G2P01300
28884918,G2P00046
28890889,G2P01075
28891213,G2P00590
28891484,G2P01554
28892570,G2P01908
28895081,G2P02857
28898540,G2P01579;G2P01027
28899818,G2P01128
28899882,G2P02848
28901437,G2P00637
28905509,G2P00756
28905882,G2P01512
28910737,G2P01420
28911278,G2P00034
28912966,G2P00120
28914269,G2P02976;G2P01333
28915070,G2P01049;G2P01565;G2P01495;G2P01622;G2P01571
28915903,G2P00536
28917055,G2P01015;G2P02604
28922105,G2P00733;G2P00486
28923933,G2P00658
28931339,G2P00294
28931644,G2P02543
28932395,G2P00570
28932688,G2P00006
28933411,G2P00946
28935882,G2P01679;G2P01582;G2P03011
28936210,G2P00902
28937389,G2P00385
28937539,G2P01277
28939973,G2P00228;G2P00392;G2P00709
28940338,G2P01962
28942965,G2P02371
28943514,G2P01408
28947713,G2P01221
28950892,G2P00901
28951071,G2P00764
28951171,G2P00756
28951487,G2P00680
28958330,G2P00235
28958694,G2P00235
28960184,G2P00658
28960266,G2P01420
28960836,G2P00590
28961333,G2P01695
28963669,G2P00122
28964668,G2P00238
28965491,G2P01763
28965614,G2P00235
28965846,G2P03502
28966590,G2P01228
28969376,G2P01968
28969594,G2P01307
28971144,G2P02885
28971455,G2P00410
28972279,G2P00805;G2P00510
28972664,G2P01695
28980090,G2P02294
28981519,G2P00275
28983407,G2P01519
28984260,G2P00155
28984614,G2P01621
28985497,G2P01412
28990699,G2P00069
28993958,G2P01422
29025196,G2P01088
29026277,G2P02986
29036646,G2P02865
29037998,G2P00936
29042227,G2P01168
29043891,G2P01514
29044765,G2P00825
29045167,G2P00843
29048727,G2P00729
29049190,G2P01066
29049491,G2P00680
29050392,G2P02582;G2P00366
29051026,G2P00507
29053797,G2P01760
29053833,G2P02298;G2P00189
29054766,G2P00011
29056244,G2P00566
29057214,G2P01192
29059381,G2P01032
29066275,G2P03014
29067652,G2P01621
29068064,G2P00864
29070031,G2P03020
29073271,G2P00034
29079548,G2P00881
29080636,G2P01762
29086067,G2P01729;G2P02885;G2P01862
29086383,G2P00451
29086887,G2P00404
29093021,G2P00730;G2P03397;G2P03576
29095483,G2P01866
29096607,G2P01414
29098737,G2P01284
29100090,G2P03035;G2P03748
29100094,G2P02383
29100834,G2P00268
29100920,G2P00805
29101065,G2P00702
29101475,G2P00021
29104234,G2P00599
29107435,G2P00410
29110636,G2P00094
29112131,G2P00596
29115496,G2P00577;G2P01057
29124685,G2P00186
29126765,G2P02587
29127138,G2P03025
29127338,G2P00235
29127725,G2P01525
29128679,G2P01608
29133209,G2P00793
29136292,G2P00591
29136674,G2P01732;G2P02867
29139196,G2P01256
29143201,G2P00423;G2P00764
29146704,G2P00935;G2P01653
29147684,G2P01144
29150894,G2P01257
29151084,G2P00710;G2P01408
29152099,G2P00786
29152528,G2P00595
29154021,G2P00399;G2P00906
29156497,G2P01011
29159459,G2P00812
29159868,G2P01091
29159890,G2P02085
29159987,G2P00374
29162042,G2P01058
29164079,G2P00410
29165300,G2P01077
29167182,G2P01636
29169047,G2P01095
29169895,G2P01735;G2P02849
29169929,G2P00884
29170271,G2P00944;G2P01257
29171013,G2P00570
29174092,G2P01425;G2P01091;G2P00081;G2P02753
29175836,G2P02577
29177110,G2P01143;G2P02827
29178448,G2P01186
29178640,G2P00740
29180823,G2P00191
29185944,G2P00944
29186133,G2P01404
29187043,G2P00637
29190809,G2P01109
29191495,G2P01399
29193102,G2P01193
29193896,G2P00019
29194041,G2P00343
29194067,G2P01109
29196579,G2P00927;G2P00887
29197384,G2P01515
29198073,G2P00331
29198536,G2P00481
29204067,G2P01003
29204204,G2P00684
29204259,G2P00410
29205704,G2P00710;G2P01408
29205794,G2P00856
29208525,G2P00044
29213666,G2P00567
29215423,G2P00341
29216801,G2P00843
29217041,G2P01351
29218130,G2P02870
29220673,G2P02815
29220879,G2P01013
29222009,G2P01767
29225840,G2P01423
29226552,G2P01401
29228280,G2P00875
29228531,G2P00353
29230432,G2P01011
29230941,G2P01045
29232005,G2P00005
29239743,G2P00365;G2P00795;G2P01569
29240237,G2P01632
29241933,G2P01213
29243459,G2P00786
29243874,G2P00410
29246349,G2P00482
29246420,G2P01347
29246534,G2P01621
29246625,G2P01211
29248929,G2P01278
29250159,G2P00152
29250726,G2P00461
29251763,G2P02987
29252199,G2P00341
29252448,G2P01448
29258970,G2P00344
29259860,G2P00054
29260032,G2P01787
29260356,G2P02068
29261174,G2P00410
29261189,G2P00680
29263050,G2P01608
29263160,G2P00895
29263825,G2P02545
29263846,G2P00355
29264391,G2P01128
29264551,G2P00055
29265343,G2P00558
29265517,G2P01636
29265708,G2P00669
29265763,G2P02942
29269672,G2P02068
29271567,G2P03235
29273094,G2P00312
29273891,G2P00410
29275451,G2P01614
29278452,G2P01408
29279609,G2P00212
29280746,G2P00085
29282708,G2P00423
29283210,G2P00712
29284168,G2P02096
29285173,G2P01636
29286575,G2P01498
29287864,G2P00237
29288991,G2P00410
29289388,G2P01475
29290055,G2P01085
29291004,G2P02856
29298851,G2P00884
29299012,G2P00567
29300374,G2P00398
29300972,G2P02218
29302025,G2P01301
29302266,G2P00840
29303961,G2P00082
29304375,G2P02380
29305136,G2P01621
29305346,G2P00924
29307446,G2P03240
29307788,G2P00820
29309601,G2P03201
29314318,G2P01156
29314435,G2P00619;G2P00863;G2P01427;G2P00050
29314583,G2P01128;G2P01456
29316359,G2P00924
29318063,G2P02786
29318530,G2P00285
29318935,G2P00410
29321033,G2P00034
29321362,G2P00013
29321515,G2P02068
29321672,G2P01018
29322508,G2P01425
29322964,G2P01621
29322991,G2P02607
29323716,G2P00235
29325617,G2P00700
29326055,G2P00796
29326875,G2P00828
29327300,G2P03442
29327497,G2P01284
29329516,G2P01125
29330474,G2P01397
29330548,G2P01278
29331002,G2P00409;G2P01007
29331873,G2P02975
29332588,G2P00235
29334565,G2P02993
29334914,G2P00650
29336709,G2P01621
29336779,G2P00680
29339661,G2P00393
29341259,G2P01006
29341397,G2P01696
29341437,G2P00442
29341480,G2P00360
29344653,G2P00021
29349393,G2P00492
29352562,G2P00828
29354161,G2P00284
29355723,G2P01399
29356416,G2P01577
29356829,G2P01241
29357087,G2P01638
29358270,G2P00583
29358611,G2P00566
29359399,G2P01220
29360619,G2P00284
29361385,G2P01408
29365063,G2P01109
29365354,G2P01621
29367541,G2P03554
29367880,G2P00009
29372559,G2P01632
29373175,G2P01621
29374341,G2P01301
29375833,G2P01224
29376733,G2P00767
29377098,G2P01036
29377879,G2P01419;G2P00448
29382362,G2P03750
29382801,G2P03384
29384555,G2P00363
29386211,G2P00410
29388841,G2P00664
29389715,G2P00080
29389832,G2P00807
29390266,G2P01386
29390378,G2P00479
29391272,G2P00698
29392406,G2P00564;G2P01378;G2P01211;G2P00827
29392821,G2P01006
29393055,G2P00550
29393578,G2P01193
29395486,G2P00601
29395990,G2P01621
29396090,G2P01862
29396846,G2P01219;G2P02414
29397573,G2P00371
29399786,G2P00132
29400302,G2P00334
29402277,G2P00922
29403612,G2P01621
29405248,G2P01088
29405484,G2P03042
29408517,G2P01139
29408779,G2P00251
29409891,G2P00341
29410512,G2P03749
29412787,G2P01621
29417303,G2P00591
29417435,G2P00658
29417725,G2P00777
29421650,G2P00034
29422019,G2P00052
29423604,G2P00410
29426960,G2P01604;G2P00495
29427100,G2P00507;G2P00499
29427308,G2P00683
29427453,G2P01654
29428275,G2P00467
29429571,G2P02596
29430160,G2P00749
29432562,G2P02370
29433144,G2P01401
29434582,G2P00866
29434669,G2P00777;G2P01570
29436146,G2P00222
29436723,G2P01586
29437493,G2P01189
29437776,G2P00741
29437916,G2P00893
29439187,G2P01656
29440008,G2P03543
29440907,G2P00136
29443383,G2P00199
29443755,G2P00003
29444212,G2P02556
29444535,G2P00479
29444904,G2P01596
29445472,G2P00924
29445489,G2P00581
29447883,G2P03007
29448188,G2P00373
29449182,G2P03570
29449720,G2P02964
29450879,G2P00202;G2P03489
29454663,G2P01333
29455191,G2P01401
29455209,G2P00591
29455223,G2P00573
29457022,G2P01762
29458881,G2P00668
29459493,G2P00233;G2P00375;G2P01136
29460030,G2P00600
29461210,G2P00728
29463858,G2P00455
29464339,G2P01251
29464431,G2P02604
29465813,G2P00550
29467388,G2P01776
29467618,G2P00658
29469822,G2P02571
29471550,G2P00410
29473046,G2P01878
29473051,G2P00261
29473516,G2P00235
29478599,G2P01773
29479522,G2P00525
29479880,G2P01115
29481804,G2P00483
29482478,G2P01407
29483670,G2P01668;G2P03384
29484430,G2P00723
29485838,G2P01333
29491294,G2P01028
29491316,G2P00777
29492447,G2P00536
29496979,G2P00080
29497882,G2P01138;G2P01719;G2P01394;G2P01718
29498099,G2P00410
29499646,G2P00604
29500469,G2P00149;G2P00815
29501406,G2P00689
29501612,G2P00649
29501665,G2P00258
29502391,G2P00843
29506479,G2P02577
29506905,G2P00321
29508359,G2P00828
29508483,G2P01173
29508774,G2P01621
29510240,G2P00489
29511999,G2P00374
29512331,G2P01561
29516089,G2P00872
29517175,G2P00749
29519864,G2P01656;G2P01657
29520754,G2P00525;G2P00248
29521629,G2P00334
29524657,G2P01179
29525223,G2P00235
29526034,G2P01209
29526517,G2P01621
29527791,G2P01442
29529044,G2P03007
29529134,G2P02853
29530752,G2P00950
29531481,G2P01367
29532936,G2P00664
29535429,G2P01741;G2P02577
29536976,G2P00013
29538656,G2P00505
29541207,G2P00486
29542186,G2P01548
29542474,G2P01621
29543231,G2P00687
29545233,G2P03175
29548054,G2P00410
29550517,G2P01432
29551259,G2P01621
29551606,G2P00237
29552441,G2P00836
29554022,G2P03243
29554876,G2P00088;G2P03314;G2P01601;G2P00154
29556034,G2P01621
29556213,G2P00884
29568000,G2P01702
29568937,G2P03309
29570041,G2P00599
29570242,G2P00262
29572283,G2P01270;G2P01636
29573057,G2P01326
29573576,G2P01714
29573842,G2P00631
29574624,G2P01327
29575618,G2P00355
29575630,G2P01485
29575632,G2P02559
29576219,G2P02599
29576327,G2P00884
29578370,G2P00599
29584859,G2P01433
29588375,G2P00947
29588856,G2P01011
29588963,G2P01608
29588991,G2P00410;G2P00080
29589274,G2P00191
29593414,G2P00828
29593477,G2P01634
29593781,G2P01583
29595235,G2P01011
29599748,G2P01167
29599822,G2P03452
29600274,G2P00570
29602144,G2P03168
29604336,G2P00447
29605349,G2P00237
29605372,G2P01011
29605508,G2P01641
29610182,G2P01621
29610677,G2P00599;G2P00802
29611532,G2P01285
29614965,G2P00333
29615845,G2P03442
29617172,G2P00209;G2P00495;G2P00458;G2P00774;G2P02840
29619239,G2P01405
29619836,G2P00007
29620084,G2P00646
29622001,G2P03298
29624224,G2P00661
29624231,G2P00829
29625812,G2P01716
29626609,G2P00134
29627002,G2P01621
29629541,G2P00884
29631775,G2P00034
29633571,G2P00990
29634562,G2P01459
29637272,G2P00162
29637606,G2P01256
29642113,G2P01621
29642246,G2P01123
29642415,G2P01640
29644724,G2P03433
29650123,G2P03298
29650690,G2P01099;G2P01423
29653686,G2P00275
29654904,G2P00534
29656098,G2P00831
29656860,G2P01381
29658329,G2P00875
29659143,G2P01345;G2P00410
29660409,G2P00080
29661537,G2P00979
29661643,G2P01621
29663634,G2P02986
29663647,G2P00262
29671115,G2P01390
29672931,G2P00283
29675035,G2P00523
29678282,G2P01260
29681082,G2P00410
29681094,G2P03575
29681101,G2P00537
29681105,G2P01627
29682451,G2P01089
29687329,G2P01534
29689188,G2P01461
29690800,G2P01245
29690975,G2P01152
29691892,G2P00355
29693572,G2P00573
29695406,G2P01548
29696428,G2P01621
29696773,G2P03386
29696799,G2P01284
29703882,G2P01033
29704307,G2P00034
29706644,G2P01114
29707177,G2P00722
29707405,G2P00309;G2P01590
29707410,G2P01013
29709596,G2P01253
29709743,G2P00044
29714107,G2P00919
29715184,G2P00483
29719515,G2P03543
29720545,G2P00413
29722015,G2P01184
29724887,G2P00284
29728376,G2P01368
29730803,G2P00082
29731032,G2P01532
29731275,G2P02068
29731656,G2P01614
29734916,G2P00872
29737001,G2P01603
29737035,G2P01633
29740478,G2P01172
29740860,G2P01652
29740950,G2P01420
29741433,G2P00519
29741626,G2P01317
29742735,G2P01664
29744913,G2P00997
29748515,G2P00276
29749992,G2P00764
29751744,G2P00960
29752302,G2P01621
29754261,G2P00159
29756278,G2P02885
29758347,G2P00180
29759714,G2P03201
29760624,G2P02974
29760939,G2P00703
29761130,G2P01191
29761634,G2P01034;G2P00564;G2P01433;G2P00954
29764441,G2P00777
29770119,G2P00113
29770364,G2P01342
29774305,G2P01621
29774539,G2P01306
29774890,G2P03006
29776788,G2P01579
29777184,G2P02870
29777306,G2P00728
29779709,G2P01742
29781139,G2P00658
29781260,G2P00410
29782060,G2P01514
29782645,G2P01876
29789987,G2P00445
29794143,G2P01459
29794575,G2P00333
29795071,G2P01621
29796689,G2P00410
29797489,G2P00169
29797650,G2P01645
29799162,G2P01315
29801190,G2P01475;G2P00548;G2P02885
29802023,G2P00410
29802662,G2P01621
29804071,G2P01384
29805043,G2P01501
29808309,G2P01597
29844171,G2P01716;G2P00033
29844444,G2P00093
29845260,G2P03125;G2P01013
29845577,G2P00599
29846841,G2P01788
29848297,G2P00144
29848616,G2P01013
29851524,G2P01621
29852250,G2P00238
29858110,G2P01366
29858906,G2P01394
29860321,G2P01532
29861108,G2P01770
29864107,G2P00326
29866057,G2P01036
29868125,G2P00331
29868776,G2P02544;G2P02543
29869118,G2P00352
29869859,G2P01323
29872134,G2P01041
29873078,G2P00410
29873249,G2P01506
29875127,G2P01563;G2P03125;G2P01013
29877287,G2P01112
29877295,G2P00235
29878067,G2P02906
29878199,G2P02563
29883675,G2P01577
29884795,G2P00916
29887954,G2P00289
29888467,G2P01170
29891045,G2P00855
29892195,G2P00461
29892665,G2P02372
29892917,G2P00066;G2P00915
29894794,G2P01670
29895383,G2P00358
29896790,G2P01128
29899504,G2P00210
29901142,G2P00309
29901818,G2P01219;G2P01193
29902590,G2P01763
29902798,G2P02114;G2P01511
29903538,G2P00339
29904113,G2P02999
29904177,G2P02651
29906059,G2P01011
29906321,G2P03015
29906517,G2P00793
29907092,G2P00785
29907476,G2P01192
29907798,G2P00458;G2P00738
29907980,G2P01621
29908350,G2P00694
29909962,G2P02610
29910097,G2P03043
29913178,G2P00698
29913539,G2P01162
29914390,G2P00541
29914977,G2P02416
29915381,G2P01586
29916839,G2P01333
29916977,G2P00783;G2P00502
29921470,G2P00902
29922587,G2P01055
29923091,G2P00158
29923632,G2P00385
29925305,G2P00658
29926465,G2P01777
29927861,G2P00413
29928181,G2P01715
29931299,G2P00199
29932062,G2P01636;G2P01270
29932520,G2P00884
29933145,G2P01036
29934635,G2P01295
29938792,G2P01875
29939776,G2P00510;G2P00805
29941212,G2P01270;G2P01636
29942189,G2P01011
29943367,G2P00238
29945602,G2P01399
29946510,G2P01112
29947113,G2P01138
29948731,G2P00512
29949203,G2P01690
29950502,G2P00189
29956005,G2P00525
29956718,G2P00761
29959045,G2P00374
29959388,G2P02571
29960101,G2P00197
29961509,G2P02298;G2P00189
29961520,G2P01050
29963437,G2P00410
29967337,G2P00113
29968256,G2P00410
29968795,G2P00132
29969175,G2P00340
29970108,G2P00884
29972438,G2P00944
29973226,G2P01621
29974678,G2P00831
29976218,G2P00423
29976374,G2P03384
29976978,G2P00512
29979251,G2P01572
29979426,G2P01621
29980343,G2P01193
29980418,G2P00946
29983310,G2P01181
29983806,G2P00812
29984378,G2P01167
29984898,G2P01787
29985992,G2P02854
29987978,G2P00828
29988809,G2P00496
29992200,G2P01013
29995633,G2P01368
29997923,G2P02007
29998026,G2P00999
29998165,G2P00547
29998879,G2P00964
30001213,G2P00647
30001927,G2P01621
30003093,G2P01013;G2P03125
30003298,G2P01621
30005391,G2P01590
30005813,G2P00979
30005904,G2P02870
30006058,G2P01651
30006889,G2P01042
30006944,G2P00706
30009132,G2P01526;G2P01880;G2P01327
30009426,G2P00461
30014265,G2P03006
30014507,G2P02990
30015775,G2P02980
30016746,G2P00679
30020262,G2P01519
30021052,G2P01327
30022487,G2P01378
30023283,G2P00573
30023302,G2P00415
30024503,G2P00951
30025162,G2P00730
30026055,G2P03024
30026763,G2P01408
30028520,G2P00709
30029642,G2P02827
30032214,G2P00777
30038786,G2P00690;G2P02555
30039536,G2P01033
30041615,G2P00814
30043993,G2P01552
30045381,G2P00473
30046662,G2P01880
30047418,G2P00002;G2P00731;G2P00443;G2P00807;G2P01674
30050370,G2P00043
30050433,G2P00235
30053862,G2P02818
30054086,G2P00583
30054457,G2P00808;G2P00016
30055030,G2P01773
30055040,G2P03174
30055544,G2P00275
30056992,G2P01088;G2P02556
30057591,G2P00832
30057829,G2P02828;G2P01013
30058069,G2P01621
30058881,G2P00979
30061125,G2P01498
30061266,G2P00410
30062040,G2P01716;G2P00033
30063094,G2P00895
30065955,G2P00410
30067485,G2P03309
30068298,G2P00295
30071822,G2P00033
30073412,G2P01185
30075136,G2P00007
30076164,G2P00333
30078395,G2P00275
30083364,G2P00344
30083785,G2P00042
30084575,G2P01347
30085125,G2P00591
30086552,G2P01286
30087447,G2P01013
30087777,G2P00944;G2P01257
30088388,G2P00209
30089473,G2P00057;G2P00323;G2P02315
30090137,G2P00512
30090155,G2P00385
30090960,G2P01419
30094183,G2P00299
30095213,G2P01277
30097749,G2P00410
30097991,G2P00878
30098107,G2P00946
30099045,G2P00410
30100227,G2P00020
30101460,G2P02025;G2P00118
30103036,G2P01730
30103161,G2P01327
30105116,G2P01477
30106361,G2P01664
30107244,G2P00920
30108342,G2P00755;G2P01192;G2P00062;G2P00330;G2P01244
30108616,G2P00235
30109271,G2P03168;G2P03169
30111487,G2P00339
30112071,G2P03240;G2P03241
30112700,G2P00887
30117778,G2P00706
30119976,G2P03029
30120289,G2P01635
30120981,G2P01528
30121372,G2P01577
30122539,G2P02619
30123105,G2P00396;G2P00849;G2P02439;G2P00746
30123852,G2P00251
30124968,G2P01167
30125676,G2P00461
30128941,G2P01506;G2P00950;G2P01574
30135345,G2P00680
30135625,G2P00639
30140196,G2P02992
30142437,G2P02566
30143497,G2P01490
30143665,G2P00040;G2P00582;G2P00722
30147876,G2P00781
30148687,G2P01621
30150665,G2P00456
30151001,G2P03125;G2P01013
30151799,G2P00034;G2P00890
30152016,G2P01588
30154845,G2P00397
30155320,G2P00884
30157807,G2P01301
30159187,G2P03444
30160832,G2P01853
30165367,G2P00507
30167849,G2P02928;G2P03133
30167917,G2P01555
30168660,G2P03138
30170566,G2P01379;G2P00798
30171078,G2P01608
30172469,G2P01876
30173992,G2P00577
30174245,G2P00410
30176532,G2P00251
30181650,G2P01397;G2P01487
30181857,G2P00413
30182418,G2P00887;G2P00927
30182801,G2P00251
30184290,G2P02985
30185935,G2P01293
30187681,G2P01159
30189253,G2P01235
30191544,G2P01342
30192030,G2P03240
30193409,G2P00507
30194807,G2P02789
30195254,G2P02828
30196991,G2P01862
30197953,G2P01555
30199759,G2P01542
30199917,G2P01454
30201336,G2P00007
30203264,G2P00284
30204964,G2P01073
30204976,G2P01511;G2P02114
30207287,G2P01364
30208859,G2P00523
30210120,G2P01459
30213442,G2P00631
30213762,G2P02852
30214079,G2P00844
30215711,G2P02971
30216695,G2P01713
30216942,G2P00875
30217754,G2P01536
30218523,G2P02986
30221392,G2P00737
30224866,G2P00636
30226973,G2P00272;G2P01300
30227938,G2P00034
30231930,G2P00872
30232381,G2P03441
30232666,G2P00884;G2P01133
30232769,G2P03750
30235707,G2P01614
30236064,G2P01758
30237300,G2P01399
30237987,G2P00787
30239107,G2P02888
30241959,G2P00352
30244176,G2P03526
30244528,G2P01399
30244537,G2P01142
30245510,G2P01549
30245694,G2P00179
30246960,G2P00410
30249237,G2P01735
30251589,G2P01459
30251955,G2P00507
30252181,G2P03166
30252581,G2P01321
